timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-03-24 09:13:00,382.0,382.0,381.98,381.98,1877.0,381.9694,71,
2026-03-24 09:14:00,381.7,381.7,381.7,381.7,219.0,381.7552,35,
2026-03-24 09:15:00,381.71,381.71,381.71,381.71,288.0,381.6845,26,
2026-03-24 09:16:00,381.75,381.75,381.75,381.75,171.0,381.7223,8,
2026-03-24 09:17:00,381.8,381.8,381.8,381.8,209.0,381.8172,2,
2026-03-24 09:19:00,382.0,382.0,382.0,382.0,130.0,382.0158,6,
2026-03-24 09:21:00,381.88,381.88,381.87,381.87,639.0,381.8773,17,
2026-03-24 09:27:00,382.2,382.2,382.16,382.16,113.0,382.1801,10,
2026-03-24 09:28:00,382.21,382.21,382.19,382.19,193.0,382.228,9,
2026-03-24 09:29:00,382.19,382.2,382.19,382.2,266.0,382.2075,6,
2026-03-24 09:31:00,382.21,382.21,382.21,382.21,107.0,382.2107,8,
2026-03-24 09:34:00,382.18,382.18,382.18,382.18,92.0,382.1178,3,
2026-03-24 09:42:00,382.38,382.39,382.38,382.39,234.0,382.4049,14,
2026-03-24 09:43:00,382.35,382.55,382.35,382.55,207.0,382.434,6,
2026-03-24 09:45:00,382.5,382.5,382.5,382.5,142.0,382.503,6,
2026-03-24 09:46:00,382.43,382.43,382.43,382.43,163.0,382.412,10,
2026-03-24 09:47:00,382.35,382.37,382.35,382.37,183.0,382.3616,7,
2026-03-24 09:52:00,382.39,382.39,382.27,382.27,142.0,382.3091,7,
2026-03-24 09:55:00,382.69,383.0,382.69,382.99,1650.0,382.8107,42,
2026-03-24 09:56:00,383.1,383.1,382.95,383.0,789.0,383.0047,26,
2026-03-24 10:00:00,382.91,382.98,382.89,382.96,273.0,382.9361,9,
2026-03-24 10:03:00,382.53,382.82,382.53,382.61,290.0,382.6734,10,
2026-03-24 10:04:00,382.93,383.0,382.93,383.0,413.0,382.9768,13,
2026-03-24 10:06:00,382.95,382.95,382.95,382.95,79.0,383.0456,4,
2026-03-24 10:07:00,383.15,383.2,383.15,383.2,413.0,383.1842,7,
2026-03-24 10:08:00,383.3,386.1,383.3,385.58,12701.0,385.0656,408,
2026-03-24 10:09:00,385.08,385.08,384.39,384.69,2764.0,384.7011,51,
2026-03-24 10:10:00,384.5,385.0,384.5,384.69,4401.0,384.7729,79,
2026-03-24 10:11:00,384.46,384.46,384.46,384.46,585.0,384.4877,38,
2026-03-24 10:12:00,384.74,384.8,384.74,384.8,701.0,384.7092,28,
